Source,Target,Weight
14,27,0.4082482904638631
14,28,0.8048635871819794
14,30,0.894427190999916
14,31,1.0
14,32,0.894427190999916
14,33,1.0
14,34,1.0
14,35,1.0
14,36,1.0
14,37,0.894427190999916
14,38,1.0
14,40,1.0
14,41,0.894427190999916
14,42,1.0
14,43,1.0
14,44,0.894427190999916
14,45,0.5773502691896258
14,46,1.0
14,47,1.0
14,48,0.894427190999916
14,49,0.6047078979069521
14,50,0.6047078979069521
14,51,0.9191450300180579
14,52,0.6047078979069521
14,53,0.6047078979069521
14,54,0.9191450300180579
14,55,0.6047078979069521
14,56,0.9191450300180579
14,57,0.6047078979069521
14,58,0.5038710255240862
14,59,0.5038710255240862
14,60,0.8574929257125442
14,62,1.0
14,63,1.0
14,64,1.0
14,65,1.0
14,66,0.7071067811865476
14,67,1.0
14,68,1.0
14,69,1.0
14,70,1.0
14,71,1.0
14,72,1.0
14,73,1.0
14,74,0.7071067811865476
14,75,1.0
14,76,1.0
14,77,1.0
15,16,1.0
15,17,1.0
15,18,0.9615239476408232
15,19,0.9615239476408232
15,20,0.9615239476408232
15,21,0.9615239476408232
15,22,0.9615239476408232
15,23,0.7592566023652967
15,24,0.9284766908852592
15,25,0.7881104062391008
15,26,0.9486832980505138
15,27,0.4082482904638631
15,28,0.8048635871819794
15,30,0.894427190999916
15,31,1.0
15,32,0.894427190999916
15,33,1.0
15,34,1.0
15,35,1.0
15,36,1.0
15,37,0.894427190999916
15,38,1.0
15,40,1.0
15,41,0.894427190999916
15,42,1.0
15,43,1.0
15,44,0.894427190999916
15,45,0.5773502691896258
15,46,1.0
15,47,1.0
15,48,0.894427190999916
15,49,0.6047078979069521
15,50,0.6047078979069521
15,51,0.9191450300180579
15,52,0.6047078979069521
15,53,0.6047078979069521
15,54,0.9191450300180579
15,55,0.6047078979069521
15,56,0.9191450300180579
15,57,0.6047078979069521
15,58,0.5038710255240862
15,59,0.5038710255240862
15,60,0.8574929257125442
15,62,1.0
15,63,1.0
15,64,1.0
15,65,1.0
15,66,0.7071067811865476
15,67,1.0
15,68,1.0
15,69,1.0
15,70,1.0
15,71,1.0
15,72,1.0
15,73,1.0
15,74,0.7071067811865476
15,75,1.0
15,76,1.0
15,77,1.0
16,17,1.0
16,18,0.9615239476408232
16,19,0.9615239476408232
16,20,0.9615239476408232
16,21,0.9615239476408232
16,22,0.9615239476408232
16,23,0.7592566023652967
16,24,0.9284766908852592
16,25,0.7881104062391008
16,26,0.9486832980505138
16,27,0.4082482904638631
16,28,0.8048635871819794
16,30,0.894427190999916
16,31,1.0
16,32,0.894427190999916
16,33,1.0
16,34,1.0
16,35,1.0
16,36,1.0
16,37,0.894427190999916
16,38,1.0
16,40,1.0
16,41,0.894427190999916
16,42,1.0
16,43,1.0
16,44,0.894427190999916
16,45,0.5773502691896258
16,46,1.0
16,47,1.0
16,48,0.894427190999916
16,49,0.6047078979069521
16,50,0.6047078979069521
16,51,0.9191450300180579
16,52,0.6047078979069521
16,53,0.6047078979069521
16,54,0.9191450300180579
16,55,0.6047078979069521
16,56,0.9191450300180579
16,57,0.6047078979069521
16,58,0.5038710255240862
16,59,0.5038710255240862
16,60,0.8574929257125442
16,62,1.0
16,63,1.0
16,64,1.0
16,65,1.0
16,66,0.7071067811865476
16,67,1.0
16,68,1.0
16,69,1.0
16,70,1.0
16,71,1.0
16,72,1.0
16,73,1.0
16,74,0.7071067811865476
16,75,1.0
16,76,1.0
16,77,1.0
17,18,0.9615239476408232
17,19,0.9615239476408232
17,20,0.9615239476408232
17,21,0.9615239476408232
17,22,0.9615239476408232
17,23,0.7592566023652967
17,24,0.9284766908852592
17,25,0.7881104062391008
17,26,0.9486832980505138
17,27,0.4082482904638631
17,28,0.8048635871819794
17,30,0.894427190999916
17,31,1.0
17,32,0.894427190999916
17,33,1.0
17,34,1.0
17,35,1.0
17,36,1.0
17,37,0.894427190999916
17,38,1.0
17,40,1.0
17,41,0.894427190999916
17,42,1.0
17,43,1.0
17,44,0.894427190999916
17,45,0.5773502691896258
17,46,1.0
17,47,1.0
17,48,0.894427190999916
17,49,0.6047078979069521
17,50,0.6047078979069521
17,51,0.9191450300180579
17,52,0.6047078979069521
17,53,0.6047078979069521
17,54,0.9191450300180579
17,55,0.6047078979069521
17,56,0.9191450300180579
17,57,0.6047078979069521
17,58,0.5038710255240862
17,59,0.5038710255240862
17,60,0.8574929257125442
17,62,1.0
17,63,1.0
17,64,1.0
17,65,1.0
17,66,0.7071067811865476
17,67,1.0
17,68,1.0
17,69,1.0
17,70,1.0
17,71,1.0
17,72,1.0
17,73,1.0
